timestamp_utc,timestamp_epoch_s,system_cpu_percent,system_memory_used_bytes,system_memory_percent,ollama_rss_bytes,ollama_cpu_percent_normalized,gpu_utilization_percent,gpu_memory_used_mib,gpu_memory_total_mib,gpu_power_watts
2026-09-10T15:38:58.100815+00:00,1789054738.0638225,52.9,27347410944,79.9,73469952,0.0,,,,
2026-09-10T15:38:58.652236+00:00,1789054738.6092367,56.5,27347423232,79.9,73469952,0.0,,,,
2026-09-10T15:38:59.179012+00:00,1789054739.1621642,53.7,27356262400,80.0,73469952,0.0,,,,
2026-09-10T15:38:59.718529+00:00,1789054739.695521,68.4,27307606016,79.8,73478144,0.24412983523173187,,,,
2026-09-10T15:39:00.257954+00:00,1789054740.2228606,65.9,27310272512,79.8,73478144,0.0,,,,
2026-09-10T15:39:00.791611+00:00,1789054740.7585142,59.1,27309977600,79.8,73486336,0.24308309602168046,,,,
2026-09-10T15:39:01.346626+00:00,1789054741.3071167,55.3,27310497792,79.8,73486336,0.0,,,,
2026-09-10T15:39:01.900288+00:00,1789054741.851551,62.5,27320205312,79.9,73486336,0.0,,,,
2026-09-10T15:39:02.445533+00:00,1789054742.4115345,62.7,27336810496,79.9,73486336,0.0,,,,
2026-09-10T15:39:02.995380+00:00,1789054742.9586391,59.0,27196076032,79.5,73486336,0.4759906388120338,,,,
2026-09-10T15:39:03.531952+00:00,1789054743.5081012,67.3,27153862656,79.4,73486336,0.0,,,,
2026-09-10T15:39:04.069797+00:00,1789054744.03461,56.0,27118526464,79.3,73486336,0.0,,,,
2026-09-10T15:39:04.614619+00:00,1789054744.5770943,54.6,27131211776,79.3,73486336,0.0,,,,
2026-09-10T15:39:05.147450+00:00,1789054745.1224518,50.0,27131691008,79.3,73486336,0.0,,,,
2026-09-10T15:39:05.673933+00:00,1789054745.6497588,61.1,27129597952,79.3,73486336,0.0,,,,
2026-09-10T15:39:06.202385+00:00,1789054746.179872,60.2,27112939520,79.3,73494528,0.0,,,,
2026-09-10T15:39:06.737825+00:00,1789054746.7108972,55.9,27125919744,79.3,73502720,0.0,,,,
2026-09-10T15:39:07.287136+00:00,1789054747.2439852,70.1,27172159488,79.4,73502720,0.24425299565475947,,,,
2026-09-10T15:39:07.830011+00:00,1789054747.7907581,57.5,27172380672,79.4,73502720,0.23813967333701938,,,,
2026-09-10T15:39:08.381205+00:00,1789054748.3475919,64.8,27176988672,79.4,73502720,0.46767400404476356,,,,
2026-09-10T15:39:08.931136+00:00,1789054748.8998818,54.2,27176517632,79.4,73502720,0.2357608178874311,,,,
2026-09-10T15:39:09.491928+00:00,1789054749.4492652,61.2,27136667648,79.3,73502720,0.0,,,,
2026-09-10T15:39:10.024925+00:00,1789054749.9987226,51.7,27144388608,79.3,73502720,0.0,,,,
2026-09-10T15:39:10.555169+00:00,1789054750.5261655,61.1,27128967168,79.3,73502720,0.49373429958678683,,,,
2026-09-10T15:39:11.084250+00:00,1789054751.058504,55.4,27128635392,79.3,73609216,0.0,,,,
2026-09-10T15:39:11.607321+00:00,1789054751.5857782,23.6,27239428096,79.6,73895936,0.0,,,,
2026-09-10T15:39:12.135433+00:00,1789054752.1157055,19.0,27280560128,79.7,73895936,0.0,,,,
2026-09-10T15:39:12.668087+00:00,1789054752.6460845,13.1,27264598016,79.7,73895936,0.0,,,,
2026-09-10T15:39:13.191717+00:00,1789054753.1756067,15.4,27279466496,79.7,73895936,0.0,,,,
2026-09-10T15:39:13.728199+00:00,1789054753.7070372,14.0,27271524352,79.7,73895936,0.0,,,,
2026-09-10T15:39:14.252842+00:00,1789054754.2326076,11.3,27249225728,79.7,73895936,0.0,,,,
2026-09-10T15:39:14.772470+00:00,1789054754.7577465,9.3,27241488384,79.6,73895936,0.0,,,,
2026-09-10T15:39:15.309418+00:00,1789054755.2914145,2.4,27248922624,79.7,73895936,0.0,,,,
2026-09-10T15:39:15.837572+00:00,1789054755.818026,10.0,27247874048,79.7,73895936,0.0,,,,
2026-09-10T15:39:16.388890+00:00,1789054756.351893,24.3,27254403072,79.7,73867264,0.0,,,,
2026-09-10T15:39:16.925665+00:00,1789054756.9036653,53.2,27242438656,79.6,73867264,0.0,,,,
2026-09-10T15:39:17.457286+00:00,1789054757.4334173,65.8,27295563776,79.8,73867264,0.0,,,,
2026-09-10T15:39:18.010769+00:00,1789054757.9652321,53.5,27247214592,79.7,73867264,0.0,,,,
2026-09-10T15:39:18.563904+00:00,1789054758.5247376,55.1,27250798592,79.7,73875456,0.2327203968973644,,,,
2026-09-10T15:39:19.087984+00:00,1789054759.0684066,59.4,27241725952,79.6,73875456,0.0,,,,
2026-09-10T15:39:19.641256+00:00,1789054759.6200733,62.2,27204755456,79.5,73842688,0.23602716041059277,,,,
2026-09-10T15:39:20.189622+00:00,1789054760.1559317,56.9,27204083712,79.5,73842688,0.48598038251674897,,,,
2026-09-10T15:39:20.752965+00:00,1789054760.6946244,64.6,27219144704,79.6,73842688,0.4834234072350934,,,,
2026-09-10T15:39:21.294391+00:00,1789054761.2603893,57.1,27212476416,79.5,73842688,0.23014565309307386,,,,
2026-09-10T15:39:21.856410+00:00,1789054761.806754,61.6,27241070592,79.6,73842688,0.23831758028527125,,,,
2026-09-10T15:39:22.411078+00:00,1789054762.3685572,64.1,27226095616,79.6,73842688,0.0,,,,
2026-09-10T15:39:22.947009+00:00,1789054762.9130058,57.1,27235291136,79.6,73850880,0.0,,,,
2026-09-10T15:39:23.493473+00:00,1789054763.4599547,52.9,27240296448,79.6,73850880,0.0,,,,
2026-09-10T15:39:24.028720+00:00,1789054764.006139,55.7,27210510336,79.5,73850880,0.0,,,,
2026-09-10T15:39:24.592586+00:00,1789054764.5403955,55.9,27213430784,79.6,73859072,0.0,,,,
2026-09-10T15:39:25.144128+00:00,1789054765.104131,53.1,27202363392,79.5,73859072,0.0,,,,
2026-09-10T15:39:25.681699+00:00,1789054765.655185,54.0,27213377536,79.6,73859072,0.0,,,,
2026-09-10T15:39:26.212158+00:00,1789054766.1861606,57.8,27207155712,79.5,73867264,0.0,,,,
2026-09-10T15:39:26.744894+00:00,1789054766.7167957,56.4,27209981952,79.5,73875456,0.0,,,,
2026-09-10T15:39:27.283259+00:00,1789054767.2522943,71.9,27242180608,79.6,73875456,0.24315344371407388,,,,
2026-09-10T15:39:27.825812+00:00,1789054767.792263,58.1,27240853504,79.6,73875456,0.0,,,,
2026-09-10T15:39:28.350240+00:00,1789054768.334618,52.8,27306639360,79.8,74207232,0.48015900578013676,,,,
2026-09-10T15:39:28.878038+00:00,1789054768.8573997,20.3,27306864640,79.8,74207232,0.0,,,,
2026-09-10T15:39:29.416601+00:00,1789054769.391599,17.4,27268960256,79.7,74207232,0.0,,,,
2026-09-10T15:39:29.947537+00:00,1789054769.9255376,11.8,27273945088,79.7,74207232,0.0,,,,
2026-09-10T15:39:30.491595+00:00,1789054770.4600425,11.0,27272949760,79.7,74207232,0.0,,,,
2026-09-10T15:39:31.028894+00:00,1789054771.0048962,9.8,27276046336,79.7,74207232,0.0,,,,
2026-09-10T15:39:31.555223+00:00,1789054771.5292237,4.3,27279085568,79.7,74207232,0.0,,,,
2026-09-10T15:39:32.084319+00:00,1789054772.0604997,13.2,27304329216,79.8,74207232,0.0,,,,
2026-09-10T15:39:32.609336+00:00,1789054772.5891528,2.4,27304546304,79.8,74207232,0.0,,,,
2026-09-10T15:39:33.134223+00:00,1789054773.118597,15.2,27303448576,79.8,74207232,0.0,,,,
2026-09-10T15:39:33.680067+00:00,1789054773.6363037,48.1,27309924352,79.8,74207232,0.75452964167671,,,,
2026-09-10T15:39:34.227860+00:00,1789054774.188892,58.2,27292749824,79.8,74207232,0.23563356506939498,,,,
2026-09-10T15:39:34.757356+00:00,1789054774.732631,62.3,27281842176,79.8,74215424,0.2394684105298867,,,,
2026-09-10T15:39:35.299284+00:00,1789054775.2725585,62.6,27306123264,79.8,74223616,0.482317857594946,,,,
2026-09-10T15:39:35.844146+00:00,1789054775.8027148,58.7,27292954624,79.8,74223616,0.4912072728897148,,,,
2026-09-10T15:39:36.392134+00:00,1789054776.351827,64.2,27298406400,79.8,74223616,0.23712523856891793,,,,
2026-09-10T15:39:36.919096+00:00,1789054776.9034724,58.7,27294101504,79.8,74223616,0.47207247856923773,,,,
2026-09-10T15:39:37.472403+00:00,1789054777.44673,73.7,27334807552,79.9,74223616,0.4793614054089954,,,,
2026-09-10T15:39:37.997633+00:00,1789054777.972656,58.5,27331620864,79.9,74223616,0.24757913722659988,,,,
2026-09-10T15:39:38.547611+00:00,1789054778.502516,60.0,27335876608,79.9,74240000,0.4914820084407475,,,,
2026-09-10T15:39:39.104666+00:00,1789054779.0643137,62.2,27338379264,79.9,74240000,0.46354177718363854,,,,
2026-09-10T15:39:39.652109+00:00,1789054779.6120124,85.4,27438325760,80.2,74240000,0.47547428806910397,,,,
2026-09-10T15:39:40.212408+00:00,1789054780.167797,57.4,27438100480,80.2,74248192,0.23427836857375323,,,,
2026-09-10T15:39:40.747375+00:00,1789054780.7169304,84.0,27463380992,80.3,74248192,0.2371160757289467,,,,
2026-09-10T15:39:41.292386+00:00,1789054781.2578132,75.9,27464695808,80.3,74248192,0.24073297784665937,,,,
2026-09-10T15:39:41.871384+00:00,1789054781.8026893,64.8,27459526656,80.3,74248192,0.4779374014020742,,,,
2026-09-10T15:39:42.424002+00:00,1789054782.3829987,59.0,27468320768,80.3,74321920,0.6731323084609083,,,,
2026-09-10T15:39:42.959612+00:00,1789054782.9273558,79.7,27467161600,80.3,74321920,0.0,,,,
2026-09-10T15:39:43.496696+00:00,1789054783.466696,60.8,27472277504,80.3,74321920,0.0,,,,
2026-09-10T15:39:44.035938+00:00,1789054784.008744,59.8,27452379136,80.3,74321920,0.0,,,,
2026-09-10T15:39:44.574120+00:00,1789054784.5444784,61.5,27441840128,80.2,74321920,0.0,,,,
2026-09-10T15:39:45.119967+00:00,1789054785.0819092,63.4,27295764480,79.8,74321920,0.0,,,,
2026-09-10T15:39:45.658392+00:00,1789054785.632806,57.9,27305254912,79.8,74321920,0.23635699774101915,,,,
2026-09-10T15:39:46.204256+00:00,1789054786.1695123,65.2,27304808448,79.8,74321920,0.0,,,,
2026-09-10T15:39:46.741975+00:00,1789054786.716723,58.5,27309539328,79.8,74321920,0.2379491755432863,,,,
2026-09-10T15:39:47.303063+00:00,1789054787.2445087,69.7,27342643200,79.9,74321920,0.0,,,,
2026-09-10T15:39:47.827026+00:00,1789054787.8040254,65.0,27341160448,79.9,74321920,0.0,,,,
2026-09-10T15:39:48.357048+00:00,1789054788.335049,54.0,27343421440,79.9,74321920,0.0,,,,
2026-09-10T15:39:48.908448+00:00,1789054788.8641436,53.0,27343208448,79.9,74321920,0.0,,,,
2026-09-10T15:39:49.443599+00:00,1789054789.4087732,66.5,27305115648,79.8,74321920,0.2390768691086244,,,,
2026-09-10T15:39:50.002607+00:00,1789054789.9527087,57.5,27296235520,79.8,74326016,0.0,,,,
2026-09-10T15:39:50.521644+00:00,1789054790.5074751,42.4,27292528640,79.8,74493952,0.704125174752746,,,,
2026-09-10T15:39:51.058904+00:00,1789054791.0389037,19.2,27277418496,79.7,74493952,0.0,,,,
2026-09-10T15:39:51.591952+00:00,1789054791.5689516,17.6,27293224960,79.8,74493952,0.0,,,,
2026-09-10T15:39:52.118565+00:00,1789054792.0965626,17.4,27307589632,79.8,74493952,0.0,,,,
2026-09-10T15:39:52.649993+00:00,1789054792.6289942,7.3,27316420608,79.9,74493952,0.0,,,,
2026-09-10T15:39:53.167135+00:00,1789054793.1502993,5.4,27313176576,79.8,74493952,0.0,,,,
2026-09-10T15:39:53.712712+00:00,1789054793.6919873,8.9,27313917952,79.8,74493952,0.0,,,,
2026-09-10T15:39:54.236731+00:00,1789054794.2169025,14.3,27289079808,79.8,74493952,0.0,,,,
2026-09-10T15:39:54.762667+00:00,1789054794.7417502,9.1,27292086272,79.8,74493952,0.0,,,,
2026-09-10T15:39:55.278482+00:00,1789054795.266422,16.1,27291959296,79.8,74493952,0.0,,,,
2026-09-10T15:39:55.823253+00:00,1789054795.7896848,45.7,27296432128,79.8,74493952,0.0,,,,
2026-09-10T15:39:56.373370+00:00,1789054796.3398855,71.6,27297189888,79.8,74493952,0.0,,,,
2026-09-10T15:39:56.902710+00:00,1789054796.8815436,59.6,27301343232,79.8,74493952,0.0,,,,
2026-09-10T15:39:57.432012+00:00,1789054797.4072127,73.6,27336462336,79.9,74493952,0.24770018601703422,,,,
2026-09-10T15:39:58.045256+00:00,1789054797.9427774,61.4,27340234752,79.9,74493952,0.2431234597964108,,,,
2026-09-10T15:39:58.592558+00:00,1789054798.5613124,57.4,27341324288,79.9,74493952,0.2105108434156001,,,,
2026-09-10T15:39:59.129889+00:00,1789054799.104686,57.2,27338276864,79.9,74493952,0.0,,,,
2026-09-10T15:39:59.662347+00:00,1789054799.6393461,55.1,27298078720,79.8,74493952,0.0,,,,
2026-09-10T15:40:00.208033+00:00,1789054800.1724236,51.7,27300126720,79.8,74493952,0.0,,,,
2026-09-10T15:40:00.763862+00:00,1789054800.720546,52.1,27305725952,79.8,74493952,0.0,,,,
2026-09-10T15:40:01.286956+00:00,1789054801.2663808,55.8,27303432192,79.8,74493952,0.0,,,,
2026-09-10T15:40:01.846914+00:00,1789054801.80157,61.1,27325554688,79.9,74493952,0.0,,,,
2026-09-10T15:40:02.398334+00:00,1789054802.3565726,62.0,27327209472,79.9,74493952,0.469216945536296,,,,
2026-09-10T15:40:02.936956+00:00,1789054802.9168372,58.6,27327922176,79.9,74493952,0.23240507478268763,,,,
2026-09-10T15:40:03.486573+00:00,1789054803.461868,58.3,27327266816,79.9,74493952,0.0,,,,
2026-09-10T15:40:04.033069+00:00,1789054803.991496,57.5,27299553280,79.8,74493952,0.7375459221822428,,,,
2026-09-10T15:40:04.599300+00:00,1789054804.5368648,60.3,27306520576,79.8,74493952,0.23875286601073747,,,,
2026-09-10T15:40:05.138636+00:00,1789054805.113972,56.5,27303895040,79.8,74493952,0.0,,,,
2026-09-10T15:40:05.670330+00:00,1789054805.6464026,57.7,27306029056,79.8,74493952,0.7336636252583764,,,,
2026-09-10T15:40:06.212462+00:00,1789054806.177492,57.2,27303677952,79.8,74493952,0.2451721996513359,,,,
2026-09-10T15:40:06.756962+00:00,1789054806.7171082,68.7,27307175936,79.8,74502144,0.4825959562264496,,,,
2026-09-10T15:40:07.310652+00:00,1789054807.2649994,69.4,27347595264,79.9,74502144,0.23765365750777553,,,,
2026-09-10T15:40:07.842419+00:00,1789054807.8174176,50.9,27353305088,80.0,74502144,0.23570607521475234,,,,
2026-09-10T15:40:08.394545+00:00,1789054808.3534994,52.9,27352678400,80.0,74502144,0.0,,,,
2026-09-10T15:40:08.942549+00:00,1789054808.9029434,55.2,27342139392,79.9,74502144,0.0,,,,
2026-09-10T15:40:09.496974+00:00,1789054809.4500198,65.5,27305246720,79.8,74502144,0.4760151166177476,,,,
2026-09-10T15:40:10.036792+00:00,1789054810.001869,56.7,27304669184,79.8,74502144,0.0,,,,
2026-09-10T15:40:10.590682+00:00,1789054810.5434582,64.8,27323400192,79.9,74510336,0.0,,,,
2026-09-10T15:40:11.126739+00:00,1789054811.108035,64.1,27302801408,79.8,74510336,0.23062994886980204,,,,
2026-09-10T15:40:11.687265+00:00,1789054811.649705,74.2,27306434560,79.8,74510336,0.24038320463207166,,,,
2026-09-10T15:40:12.221283+00:00,1789054812.202362,65.7,27320619008,79.9,74702848,0.9424167490648596,,,,
2026-09-10T15:40:12.746374+00:00,1789054812.7264576,19.3,27335553024,79.9,74702848,0.0,,,,
2026-09-10T15:40:13.285098+00:00,1789054813.2621005,14.1,27335368704,79.9,74702848,0.0,,,,
2026-09-10T15:40:13.814979+00:00,1789054813.7933054,8.8,27336925184,79.9,74702848,0.0,,,,
2026-09-10T15:40:14.344509+00:00,1789054814.323994,10.3,27310379008,79.8,74702848,0.0,,,,
2026-09-10T15:40:14.872444+00:00,1789054814.8514445,3.0,27311054848,79.8,74702848,0.0,,,,
2026-09-10T15:40:15.394889+00:00,1789054815.3748903,2.0,27310944256,79.8,74702848,0.0,,,,
2026-09-10T15:40:15.922121+00:00,1789054815.9031224,1.2,27309875200,79.8,74702848,0.0,,,,
2026-09-10T15:40:16.456686+00:00,1789054816.431679,2.2,27309670400,79.8,74702848,0.0,,,,
2026-09-10T15:40:16.982701+00:00,1789054816.9626915,17.1,27316518912,79.9,74702848,0.0,,,,
2026-09-10T15:40:17.527122+00:00,1789054817.4895337,43.7,27364331520,80.0,74702848,0.0,,,,
2026-09-10T15:40:18.065095+00:00,1789054818.0395832,53.4,27314368512,79.8,74702848,0.0,,,,
2026-09-10T15:40:18.611717+00:00,1789054818.5691974,52.3,27322920960,79.9,74702848,0.0,,,,
2026-09-10T15:40:19.170262+00:00,1789054819.1182837,56.5,27322847232,79.9,74735616,1.1856817923595024,,,,
2026-09-10T15:40:19.693029+00:00,1789054819.6773918,65.0,27276288000,79.7,74735616,0.2328858269557669,,,,
2026-09-10T15:40:20.246824+00:00,1789054820.2153625,57.7,27270291456,79.7,74735616,0.4840721386850132,,,,
